OBJECTID,REF_NUMBER,TIME,SEVERITY,VEHICLES,CASUALTIES,PEDESTRIAN,CYCLES,MCYCLES,CHILDREN,ACCIDENT_DESCRIPTION
13,141400270,1540,1,2,1,0,1,0,0,1
17,141400339,1805,1,2,1,0,0,0,0,2
18,141400365,1422,1,2,1,0,1,0,0,3
20,141400384,1210,2,2,1,0,0,1,0,1
23,141400473,2345,1,2,1,0,0,0,0,3
48,141400900,310,2,4,1,0,0,1,0,4
63,141401119,858,1,1,1,1,0,0,0,5
82,141402348,1405,1,1,2,1,0,1,0,5
91,141400781,330,1,1,1,0,0,0,0,1
98,141401052,1536,2,2,2,0,0,0,1,1
102,141401097,1900,1,2,1,0,0,1,0,1
105,141401139,1540,2,2,1,0,1,0,0,1
107,141401204,1715,1,2,1,0,0,0,0,2
110,141401319,1850,1,2,2,0,0,0,0,2
115,141401429,250,1,2,1,0,0,0,0,4
33,141400694,944,1,2,1,0,1,0,0,3
121,141401742,1920,1,2,2,0,0,0,0,3
132,141402071,1945,2,2,2,0,0,0,0,2
141,141402378,2320,1,1,1,0,0,0,0,4
144,141402436,1403,1,3,1,0,0,0,0,1
256,141403138,1745,1,2,2,0,0,0,0,1
257,141403205,2130,1,2,1,0,0,0,0,4
258,141403209,740,1,2,1,0,0,0,0,3
262,141403236,825,1,2,1,0,1,0,0,1
269,141403289,710,1,2,1,0,1,0,0,3
273,141403330,1215,1,1,1,1,0,0,0,5
274,141403335,740,1,2,1,0,0,1,0,1
279,141403390,1519,1,1,1,1,0,0,1,5
282,141403433,1930,1,2,1,0,1,0,0,1
283,141403448,1750,1,2,1,0,1,0,0,1
162,141402922,925,1,2,1,0,1,0,0,6
179,141401963,1630,2,2,1,0,1,0,0,3
187,141402138,1250,1,2,1,0,0,0,0,4
197,141402380,1830,1,2,1,0,1,0,0,1
224,141402328,1720,1,3,1,0,0,1,0,1
231,141402659,1645,1,1,1,1,0,0,0,5
239,141402829,1240,1,1,1,1,0,0,1,5
411,141404649,619,1,2,1,0,0,0,0,1
300,141403693,1827,1,1,1,1,0,0,0,5
308,141403756,700,1,2,1,0,1,0,0,1
321,141403767,1500,1,2,1,0,1,0,0,1
324,141403910,2130,1,1,1,1,0,0,0,5
327,141403929,814,1,2,1,0,0,0,0,1
329,141404028,1840,1,2,1,0,1,0,1,3
336,141403961,1736,1,2,1,0,1,0,0,2
343,141404112,40,1,1,1,1,0,0,0,5
347,141404118,815,1,2,1,0,1,0,1,3
348,141404209,1930,1,2,1,0,0,0,0,1
352,141404258,1948,2,2,1,0,1,0,0,3
418,141404667,1354,1,2,1,0,0,1,0,1
424,141404685,35,2,1,2,2,0,0,0,5
426,141404693,1630,1,2,1,0,0,0,0,1
427,141404703,2344,1,2,2,0,0,0,0,2
440,141404880,2344,1,2,2,0,0,0,0,2
359,141404292,1725,1,2,1,0,1,0,0,1
361,141404382,1235,1,1,1,1,0,0,0,5
362,141404391,1324,1,2,1,0,1,0,0,1
365,141404420,1315,1,1,1,1,0,0,0,5
376,141404549,1622,1,3,1,0,0,0,0,2
381,141404581,1910,1,2,1,0,0,1,0,3
382,141404584,1753,2,1,1,1,0,0,1,5
386,141404596,1723,1,2,1,0,1,0,0,3
388,141404607,1515,1,2,1,0,1,0,0,3
390,141402587,2359,1,3,1,0,0,0,0,1
391,141404001,2030,1,2,5,0,0,0,2,2
393,141404376,1805,1,2,1,0,1,0,1,1
394,141404380,1730,1,2,2,0,0,0,0,2
398,141404505,1415,1,2,1,0,0,0,0,1
403,141404559,1630,1,1,2,1,0,1,1,5
468,141405190,940,1,1,1,1,0,0,0,5
605,141406350,800,1,2,1,0,1,0,0,6
485,141405365,115,1,2,3,0,0,0,0,2
498,141405496,1550,1,2,1,0,0,0,0,2
500,141405508,1144,1,2,1,0,0,0,0,3
509,141405495,820,2,2,1,0,1,0,0,1
511,141405531,1055,1,1,1,1,0,1,0,5
515,141405584,1053,1,2,1,0,0,0,0,2
528,141405721,1525,2,2,1,1,0,1,0,5
532,141405796,850,2,2,1,0,0,1,0,1
536,141405843,1150,1,2,1,0,0,0,0,1
539,141405470,1300,1,1,1,1,0,0,0,5
549,141405933,910,1,2,2,0,0,0,0,3
552,141405967,2312,1,2,1,0,1,0,0,1
553,141405985,1645,1,2,1,0,1,0,0,1
554,141406007,37,1,1,1,1,0,0,0,5
631,141406556,55,1,1,1,0,0,0,0,4
633,141406582,1730,2,2,1,0,1,0,0,1
634,141406586,1247,1,3,2,0,0,0,0,1
635,141406587,900,1,2,1,0,1,0,0,1
636,141406595,854,1,2,1,0,1,0,0,1
579,141406134,1505,1,1,2,0,0,0,1,1
584,141406054,2330,1,1,1,1,0,0,0,5
586,141406063,1610,1,4,1,0,1,0,0,1
641,141406643,1230,2,2,1,0,1,0,0,3
759,141407611,1410,1,2,1,0,1,0,0,3
762,141407625,1455,2,1,1,1,0,0,1,5
769,141407667,50,1,1,1,1,0,0,0,5
774,141407703,1627,1,1,1,1,0,0,0,5
777,141407733,1130,1,2,1,0,0,0,0,1
785,141407783,1715,1,3,1,0,0,0,0,1
802,141408077,1740,1,2,1,0,0,1,0,1
663,141406800,1541,1,2,1,0,1,0,1,1
688,141406838,1209,1,2,1,0,1,0,0,3
697,141407061,1945,1,2,1,0,1,0,0,6
707,141407064,1835,1,2,1,0,1,0,0,6
709,141407096,850,1,1,1,1,0,0,1,5
718,141407246,1336,1,2,1,0,1,0,0,1
719,141407344,1524,1,2,1,0,1,0,0,3
722,141407376,1805,1,2,1,0,1,0,0,3
726,141407118,1020,1,2,1,0,0,0,0,2
729,141407371,1410,1,2,1,0,0,0,0,3
739,141407473,124,1,1,2,0,0,0,0,4
808,141408213,1700,1,2,2,0,0,0,0,3
816,141408030,1132,1,1,1,0,0,0,0,1
817,141408057,1230,1,1,1,1,0,0,0,5
822,141408417,1629,1,4,1,0,0,0,0,4
824,141408425,1815,1,2,1,0,1,0,0,3
825,141408435,1115,1,4,2,0,0,0,1,3
830,141408478,1707,2,2,1,0,0,1,0,3
832,141408050,1745,1,2,1,0,1,0,0,1
834,141408267,1625,1,6,6,0,0,0,1,2
837,141408392,1630,1,2,2,0,0,0,0,1
840,141408569,1733,1,1,1,1,0,0,0,5
842,141408589,2040,1,2,1,0,1,0,0,1
845,141408641,1620,1,2,1,0,0,1,0,1
847,141408643,928,1,1,1,0,0,0,0,4
848,141408644,1504,1,1,1,1,0,0,0,5
849,141408680,1239,1,2,1,0,0,0,0,3
944,141408912,1830,1,2,3,0,0,0,1,2
946,141408936,1450,1,3,1,0,0,0,0,3
952,141500071,1805,1,2,1,0,1,0,0,1
960,141500110,1942,1,2,1,0,0,0,0,3
969,141500223,1737,1,1,1,1,0,0,0,5
987,151500456,2024,2,2,1,0,0,1,0,1
989,151500490,1500,1,1,1,1,0,0,0,5
857,141408790,1500,1,2,1,0,1,0,0,1
860,141408895,1100,1,2,1,0,0,0,0,1
869,141409079,1540,1,2,1,0,0,0,0,2
871,141409087,1500,1,1,1,1,0,0,0,5
883,141408759,2100,1,2,1,0,0,0,0,3
891,141409262,415,1,2,1,0,0,1,0,6
894,141409138,1430,1,1,1,1,0,0,1,5
896,141409189,1630,1,2,1,0,1,0,0,1
898,141409268,1340,1,2,1,0,1,0,0,3
903,141500014,1640,1,2,1,0,0,1,0,1
917,141408421,1545,1,1,1,1,0,0,0,5
919,141408471,1720,1,2,1,0,1,0,0,1
937,141408794,1620,1,2,1,0,0,1,0,1
941,141408854,1030,1,2,1,1,0,0,0,5
1115,151501767,1615,2,2,1,0,1,0,0,1
1007,151500478,1915,1,2,1,0,0,0,0,1
1009,141500533,1745,1,2,1,0,0,1,0,1
1019,151500577,1750,1,2,1,0,0,1,0,3
1023,151500704,1730,1,2,1,0,0,1,0,1
1028,151500836,1400,1,2,1,0,0,0,0,1
1029,151500856,814,1,2,1,0,0,0,0,1
1032,141500899,1456,1,4,1,0,0,0,0,3
1050,151501144,810,1,2,1,0,1,0,0,1
1051,141501183,30,1,1,1,0,0,1,0,1
1118,151501848,2033,1,2,1,0,1,0,0,3
1119,151501849,1310,1,2,1,0,0,1,0,1
1148,151502017,1119,1,2,1,0,0,0,0,2
1071,151501396,1705,1,2,1,0,0,0,0,2
1091,151501475,1005,1,2,1,0,0,0,0,2
1098,141501340,1930,2,1,1,0,0,0,0,4
1155,151502145,1600,1,1,1,1,0,0,1,5
1159,151501990,1550,1,2,1,0,1,0,0,6
1161,151502172,1445,1,2,4,0,0,0,0,1
1166,151502231,1310,1,2,1,0,0,1,0,3
1176,151502328,1638,2,2,1,0,0,1,0,3
1298,151503289,1800,2,1,1,1,0,0,1,5
1303,151503051,1405,1,2,1,0,1,0,0,6
1313,151503425,355,1,2,1,0,0,0,0,1
1188,151502357,1150,1,2,1,0,0,0,0,1
1200,141407727,1455,1,2,1,0,0,0,0,3
1204,141407791,900,1,2,1,0,1,0,0,1
1219,141408036,1350,1,1,2,1,0,0,0,5
1225,151502397,915,1,1,1,0,0,0,0,1
1228,151502516,1427,2,2,1,0,1,0,0,3
1231,151502631,1544,1,2,1,0,0,0,0,3
1242,151502707,1010,1,3,2,0,0,0,0,1
1249,151502793,600,1,2,2,0,0,0,0,3
1335,151503561,853,1,2,1,0,1,0,0,3
1257,151502699,2235,1,2,1,0,0,0,0,1
1258,151502739,1430,1,2,1,0,0,0,0,3
1262,151502841,1230,1,2,2,0,0,0,0,2
1279,151503063,1555,1,2,1,0,0,1,0,1
1282,151503101,2215,1,1,4,0,0,0,0,4
1340,151503680,233,1,2,1,0,1,0,0,1
1463,151504653,30,1,1,1,1,0,0,0,5
1480,151504937,2233,1,2,1,0,0,0,0,2
1482,151505065,2000,1,2,1,0,0,1,0,6
1490,151505223,1503,1,2,1,0,1,0,0,3
1492,151504983,825,1,2,1,0,1,0,0,3
1501,151505279,55,1,2,1,0,0,0,0,1
1505,151505314,1643,1,2,1,0,1,0,0,1
1362,151504122,1525,1,1,2,2,0,0,1,5
1385,151503705,930,1,1,1,1,0,1,0,5
1391,151503764,1801,1,2,2,0,0,0,0,1
1393,151503808,2230,1,4,2,0,0,0,0,4
1395,151503821,7,2,1,1,1,0,1,0,5
1396,151503823,2225,1,6,1,1,0,0,0,5
1401,151503968,900,1,2,1,0,1,0,0,1
1407,151504277,1908,1,2,1,0,0,0,0,1
1408,151504279,1925,1,2,1,0,0,1,0,1
1428,151504454,1850,1,2,1,0,0,0,0,3
1434,151504259,1545,1,2,1,0,1,0,0,5
1443,151504596,1350,2,2,1,0,0,1,0,1
1449,151504734,1637,1,2,1,0,1,0,1,3
1455,151504770,835,1,2,4,0,0,0,0,3
1527,151505248,1554,1,2,1,0,1,0,0,1
1528,151505298,1400,1,1,1,1,0,0,0,5
1533,151505589,1745,1,2,1,0,0,0,0,2
1534,151505602,1800,1,2,1,0,1,0,0,3
1535,151505617,1010,1,1,1,0,0,0,0,4
1538,151505640,1715,2,2,1,0,1,1,0,3
1539,151505650,1655,1,3,1,0,0,1,0,2
1655,151506848,1217,2,1,3,2,1,0,1,5
1660,151506544,800,1,1,1,1,0,0,0,5
1553,151505758,1200,1,2,2,0,0,1,0,1
1554,151505469,1158,1,2,1,0,0,0,0,2
1559,151505800,725,1,2,1,0,0,0,0,3
1562,151505838,2200,1,2,1,0,1,0,0,1
1568,151505919,804,1,3,3,0,0,0,0,2
1574,151505819,1410,1,2,1,0,1,0,0,1
1581,151505990,1214,1,2,2,0,0,0,0,1
1589,151506106,1400,1,2,1,0,0,0,0,1
1594,151506024,750,1,4,3,0,0,0,0,2
1596,151506115,1810,1,2,1,0,1,0,0,3
1610,151506324,1007,1,4,1,0,0,0,0,3
1623,151506482,1454,1,1,1,1,0,0,1,5
1629,151506623,1400,1,2,1,0,0,0,0,4
1642,151506696,1700,1,2,1,0,0,1,0,3
1643,151506720,1100,1,2,1,0,0,1,0,4
1648,151506800,1107,1,2,1,0,0,0,0,6
1707,151507423,5,2,1,1,0,0,1,0,4
1710,151507437,830,2,1,1,1,0,0,1,5
1711,151507438,1959,1,2,1,0,0,0,0,3
1713,151507444,2143,1,2,3,0,0,0,0,3
1719,151507310,1645,1,2,1,0,1,0,0,2
1722,151507486,1110,2,2,1,0,1,0,0,3
1723,151507487,1530,1,1,1,1,0,0,0,5
1725,151507513,1603,1,1,1,1,0,0,0,5
1733,151507278,850,1,2,1,0,0,0,0,2
1740,151507643,845,1,2,1,0,1,0,0,1
1745,151507762,858,1,2,1,0,0,1,0,4
1753,151507787,2030,1,1,1,0,0,0,0,4
1817,151508218,830,1,1,1,1,0,0,0,5
1825,151508365,1000,1,5,2,0,0,0,0,1
1834,151508460,1810,1,2,1,0,0,0,0,3
1836,151508496,1609,1,2,1,0,0,0,0,2
1838,151508514,1406,1,1,1,1,0,0,0,5
1849,151508551,1000,1,2,1,0,0,0,0,3
1855,151508617,351,1,2,2,0,1,0,0,3
1766,151507919,1929,1,1,1,1,0,0,0,5
1776,151507111,100,1,1,1,1,0,0,0,5
1785,151507229,1825,1,3,1,0,0,0,0,4
1791,151507645,2030,1,2,1,0,1,0,0,1
1800,151507986,805,1,2,1,0,1,0,0,3
1806,151508168,1630,2,2,3,0,0,0,0,2
1808,151507732,1230,1,2,1,0,0,0,0,1
1869,151508744,1840,1,1,1,1,0,0,0,5
1998,161600953,2005,1,3,1,0,0,0,0,3
1999,161601012,1620,1,2,2,0,0,0,0,2
2005,161601122,1745,1,1,1,1,0,1,0,5
2010,161601166,730,1,2,1,0,1,0,0,1
1881,151508839,1450,1,2,1,0,0,0,0,2
1885,151508436,1638,1,2,1,0,0,0,0,3
1894,151508975,1712,1,3,1,0,1,0,0,3
1901,151508818,1630,1,2,1,0,1,0,0,3
1904,151508947,1937,2,1,2,2,0,0,0,5
1924,151600061,1945,1,2,1,0,0,0,0,3
1926,151600080,1800,2,2,1,0,0,1,0,3
1929,151600113,54,1,1,1,1,0,0,0,5
1932,151600210,1235,1,2,1,0,0,1,0,6
1934,151600215,1916,1,2,1,0,0,0,0,3
1938,151600228,1700,1,2,1,0,0,0,0,2
1942,151600247,1739,1,2,1,0,1,0,0,3
1944,151600251,2035,2,2,1,0,0,0,0,2
1948,151600368,1237,1,2,1,0,0,0,0,2
2018,151601028,1739,1,1,2,0,0,0,0,4
2024,161601195,1914,1,2,3,0,0,0,0,2
2030,161601231,805,1,1,1,1,0,0,1,5
2035,161601294,1450,1,2,1,0,1,0,0,1
1959,161600628,1625,2,2,1,0,1,0,0,1
1968,161600681,1750,1,2,1,0,1,0,0,2
1976,161600491,948,1,2,1,0,1,0,0,3
1985,151600863,2040,1,2,1,0,0,0,0,3
2045,151601378,1600,1,2,3,0,0,0,1,1
2058,151601559,2110,1,2,3,0,0,0,0,2
2059,161601251,1332,2,1,1,1,0,0,1,1
2148,161602454,2051,1,1,1,1,0,0,0,5
2150,161602486,1608,2,2,2,0,0,0,1,1
2154,161602498,1620,1,2,2,0,0,0,0,3
2168,161602518,1235,1,2,1,0,0,1,0,1
2061,161601360,1239,1,2,1,0,0,0,0,2
2065,161601588,2100,1,2,1,0,0,0,0,2
2066,161601593,2038,1,2,1,0,1,0,0,1
2072,161601645,1825,1,1,1,1,0,0,0,5
2078,161601757,1732,2,2,1,0,0,0,0,2
2085,161601396,1355,2,2,1,0,1,0,0,3
2086,161601453,805,1,2,1,0,1,0,0,3
2092,161601852,2100,1,2,1,0,1,0,0,1
2102,161601909,10,1,2,1,0,1,0,0,3
2107,161601992,747,3,2,1,0,0,0,0,3
2116,161601987,330,2,1,1,0,0,0,0,5
2121,161602065,1700,2,1,1,1,0,0,0,5
2140,161602385,910,1,2,1,0,0,1,0,1
2142,161602421,745,2,2,2,0,0,1,0,1
2143,161602422,1715,2,1,1,1,0,0,1,5
2194,161602746,1800,2,2,1,0,1,0,0,1
2208,161602869,1030,1,1,1,1,0,0,0,5
2214,161602995,1129,1,1,1,0,0,0,0,4
2217,161603010,1540,1,2,1,0,0,0,0,6
2231,161602929,910,1,2,1,0,1,0,0,1
2244,161602797,1230,1,2,1,0,1,0,0,2
2245,161602849,1123,1,2,1,0,1,0,0,1
2249,151603272,2051,1,2,2,0,0,0,0,1
2256,161603001,1300,1,2,1,0,0,0,0,2
2314,161603986,1523,1,2,1,0,1,0,0,1
2318,161604092,1900,1,2,3,0,0,0,2,1
2327,161604345,1900,1,1,1,0,0,1,0,4
2336,161603910,1530,1,2,1,0,0,0,1,3
2340,161604519,1530,1,1,1,1,0,0,1,5
2352,161604624,915,1,1,1,1,0,0,0,5
2356,161604655,1709,1,1,1,1,0,0,1,5
2261,161603453,1415,1,2,2,0,0,0,0,1
2269,161603575,2150,1,2,1,0,0,1,0,2
2283,161603688,1755,1,2,2,0,0,0,0,2
2289,161603660,1800,1,2,1,0,0,0,0,2
2290,161603769,915,1,2,1,0,1,0,0,1
2305,161603928,1221,1,2,1,0,0,0,0,1
2468,161605734,1900,1,2,2,0,0,0,0,2
2476,161605768,1334,2,1,1,1,0,0,0,5
2492,161605642,1924,1,2,1,0,0,1,0,1
2493,161605714,1250,1,2,1,0,1,0,0,2
2497,161605949,1546,1,2,2,0,0,1,0,1
2500,161605985,2130,1,2,1,0,0,0,0,2
2362,161604741,1500,1,1,1,0,0,1,0,4
2363,161604755,625,1,1,1,0,0,0,0,4
2365,161604794,1430,1,2,1,1,0,0,0,5
2368,161604825,1718,1,2,1,0,0,1,0,1
2404,161605134,1840,1,1,1,1,0,0,0,5
2416,161604974,1925,1,2,1,0,0,0,0,2
2441,161605453,850,1,2,1,0,1,0,1,3
2459,161605401,1500,1,2,1,0,0,0,0,2
2523,161606311,1840,1,2,1,0,1,0,0,1
2526,161606360,2000,1,2,1,0,0,0,0,1
2529,161606386,1253,1,2,1,0,0,1,0,1
2546,161606654,1225,1,2,1,0,1,0,0,1
2556,161606709,1942,1,1,1,1,0,0,0,5
2645,161607623,1739,1,2,1,0,1,0,0,1
2651,161607317,840,1,1,1,1,0,0,0,1
2656,161607620,1005,1,2,1,0,0,1,0,1
2669,161607802,2000,1,2,1,0,1,0,1,3
2679,161607961,1824,1,2,2,0,0,0,0,1
2680,161607967,1145,1,2,2,0,0,0,0,3
2565,161606843,825,1,3,1,0,0,1,0,6
2567,161606848,602,2,1,1,0,0,1,1,4
2578,161606893,1646,1,2,1,0,0,1,0,3
2579,161606916,1946,1,2,1,0,1,0,0,3
2590,151508289,1730,1,2,1,0,0,0,0,2
2591,151508668,910,1,2,1,0,0,0,0,2
2595,161606614,1950,1,2,1,0,0,1,0,6
2626,161607360,1930,1,3,1,0,0,0,0,1
2632,161607458,200,1,1,1,1,0,0,0,5
2637,161607520,1741,1,2,1,0,1,0,0,1
4476,181807077,1020,1,2,1,0,0,1,0,2
4481,181807911,723,1,2,1,0,1,0,0,1
4483,181808056,1945,1,2,1,1,0,0,0,5
4484,181808116,1725,1,2,1,0,1,0,0,1
4147,181803690,1640,1,2,1,0,1,0,0,1
4155,181804113,1246,1,1,1,1,0,1,0,5
4157,181804161,810,2,2,2,0,0,0,0,1
4169,181804093,715,1,2,1,0,1,0,0,2
4489,181807197,1515,1,1,1,1,0,0,0,5
4493,181807879,840,1,2,1,0,1,0,0,1
4501,181807254,200,1,2,1,0,0,0,0,1
4502,181807345,1451,1,2,1,0,1,0,0,2
4515,181808516,1449,2,1,1,1,0,0,0,5
4517,181807539,1300,1,2,1,0,1,0,0,6
4518,181807564,815,1,2,1,0,1,0,0,6
4523,181808473,2115,1,1,1,1,0,0,0,5
4525,181808622,1415,1,2,2,0,0,0,0,2
4530,181808606,1320,1,1,1,1,0,0,0,5
4535,181900143,1142,1,1,1,1,0,0,0,5
4193,181804451,1335,1,1,1,1,0,0,0,5
4195,181804520,1528,2,2,1,0,1,0,1,3
4208,181804213,1203,1,2,2,0,0,0,0,3
4228,181804793,1945,1,2,1,0,0,1,0,3
4541,181900168,1650,1,1,1,1,0,0,0,3
4551,181808119,1545,1,2,2,0,0,0,1,2
4553,181900388,930,1,2,2,0,0,0,0,2
4554,181900411,1719,1,2,1,0,1,0,0,1
4562,181900589,2156,1,2,1,0,0,0,0,1
4238,181804774,1130,1,3,1,0,0,0,0,3
4251,181804966,1440,1,4,1,0,0,0,0,4
4261,181805037,2317,1,2,1,0,0,1,0,4
4263,181805052,815,1,1,1,1,0,0,0,5
4281,181805284,2240,1,2,1,0,1,0,0,1
4584,181808308,1615,1,1,1,1,0,0,0,5
4602,181901364,1600,1,1,1,1,0,0,0,5
4603,181808293,815,1,1,1,0,0,0,0,1
4610,181900623,1730,1,2,1,0,0,1,0,1
4616,181900732,1133,1,5,5,0,0,0,0,2
4624,181900974,1320,1,2,1,0,0,0,0,1
4296,181805428,500,1,3,1,0,0,0,0,4
4299,181805038,945,1,2,1,0,0,0,0,1
4302,181805169,1435,1,2,1,0,1,0,0,1
4323,181805409,1500,1,2,1,0,1,0,0,2
4326,181805804,1453,1,2,1,0,0,0,0,2
4334,181805628,2015,1,2,1,0,1,0,0,2
4336,181805770,1429,1,2,1,0,0,0,0,1
4338,181805819,605,1,2,1,0,1,0,0,1
4634,181901446,825,1,2,1,0,1,0,0,1
4644,181901232,1427,1,2,1,0,0,1,0,1
4647,181901342,1700,1,2,1,0,1,0,0,3
4657,181901613,918,1,2,1,0,1,0,0,1
4675,181901895,235,1,1,1,1,0,0,0,5
4678,181902008,1242,1,2,1,0,0,1,0,2
4367,181805849,1825,1,2,1,0,1,0,0,3
4374,181806702,1543,1,1,1,1,0,0,0,5
4710,181901543,1615,1,2,3,0,0,0,2,1
4720,181902334,1825,1,2,1,0,0,0,0,2
4729,181902432,38,1,1,1,1,0,0,0,5
4389,181806911,1530,1,3,1,0,0,0,1,1
4405,181806194,925,1,2,1,0,1,0,0,2
4412,181807177,1800,2,2,1,0,0,1,0,3
4420,181807060,830,1,2,1,0,1,0,0,2
4761,181902129,1735,1,1,2,1,0,1,0,5
4771,181902267,1705,1,2,1,0,0,1,0,1
4773,181902277,1730,1,1,1,1,0,0,0,5
4781,181902625,2055,1,1,1,1,0,0,0,5
4785,181901347,900,1,1,1,1,0,0,0,5
2701,161608200,1515,1,1,1,0,0,0,0,4
3417,171705160,929,1,2,3,0,0,0,0,1
3430,171704997,1930,1,1,1,1,0,0,0,5
3432,171705347,815,1,3,1,0,0,0,0,2
3436,171705431,1720,1,2,1,0,1,0,0,6
4441,181807641,807,1,1,1,1,0,0,0,5
4442,181806612,1150,1,2,1,0,1,0,0,1
4455,181806817,730,1,2,1,0,1,0,0,3
4462,181807830,2208,1,2,1,0,1,0,0,1
4463,181807831,2030,1,2,1,0,0,0,1,2
4792,181901316,2220,2,1,1,1,0,0,0,5
4799,181903913,1715,1,2,1,0,1,0,0,1
2711,161608269,1630,1,2,1,0,0,0,0,2
2714,161608318,1504,1,1,1,1,0,0,1,5
2715,161608323,1130,1,2,1,0,1,0,0,1
2723,161608419,1051,1,2,1,0,0,0,0,2
2728,161607888,1605,1,2,1,0,0,0,0,1
3078,161609437,2200,1,2,1,0,0,1,0,1
3084,161609677,1813,1,3,1,0,0,0,0,6
3093,171701601,1640,2,2,1,1,0,0,0,1
3776,171800420,1625,1,4,1,0,0,0,0,1
3790,171800561,1705,1,2,1,0,0,0,0,2
3794,181800308,1828,1,2,1,0,0,0,0,1
4118,181803796,2020,1,2,3,0,0,0,0,2
4129,181803448,200,1,2,1,0,0,0,0,1
4130,181803486,655,1,2,1,0,1,0,0,2
2742,161608484,2020,1,2,1,0,0,1,0,4
2744,161608519,946,1,2,1,0,0,0,0,2
3104,171701720,918,1,2,1,0,1,0,0,1
3111,171701757,1000,1,2,1,0,0,0,0,1
3112,171701761,2258,1,1,1,1,0,0,0,1
3118,171701791,1140,1,1,1,0,0,1,0,4
3119,151601320,1215,1,2,1,0,0,0,0,2
3121,151502958,155,1,1,1,1,0,0,0,5
3449,171705547,2225,1,2,1,0,0,0,0,3
3472,171705666,28,1,1,1,0,0,0,1,4
3810,171800720,1248,1,2,2,0,0,0,0,2
3814,171800762,1205,1,1,1,1,0,0,0,5
2756,161608689,1330,1,1,1,1,0,0,0,5
2760,161601621,1520,1,1,1,1,0,0,0,5
2766,161608775,1515,1,2,1,0,0,0,0,4
3134,171701519,830,1,2,1,0,1,0,0,2
3485,171706038,1315,1,2,1,1,0,0,0,5
3504,171706294,1000,1,2,1,1,0,0,0,5
3832,171800951,1216,1,2,2,0,0,0,0,2
3837,171800333,1300,1,2,1,0,0,0,0,1
2783,161608925,845,1,1,1,0,0,1,0,4
2790,161608386,1755,1,2,1,0,1,0,0,2
2799,161609005,801,1,2,1,0,0,1,0,1
2807,161609111,757,1,4,1,0,0,0,0,4
3147,171701932,1025,2,2,1,0,1,0,0,1
3169,171701821,1703,1,2,1,0,1,0,0,6
3507,171706321,1519,1,2,1,0,0,1,0,1
3840,181800796,1520,1,2,1,0,0,0,0,3
3843,181800864,1836,1,2,1,0,1,0,0,1
3846,171801057,1215,1,3,3,0,0,0,1,3
3848,181801109,1645,2,2,1,0,0,1,0,4
3851,171801133,1348,1,3,1,0,0,0,0,2
2816,161609031,1005,1,2,1,0,1,0,0,3
2832,161609380,745,1,3,1,0,1,0,0,2
2839,161609053,1830,2,1,1,1,0,0,0,5
3170,171702118,620,2,2,1,1,0,0,0,5
3176,171702198,657,1,2,1,0,0,1,0,3
3183,171702192,2132,1,2,1,0,0,0,0,1
3185,171702260,650,1,2,1,0,1,0,0,3
3192,171702454,850,1,2,1,0,0,1,0,1
3543,171706705,817,1,2,3,0,0,0,0,2
3867,181801280,1447,1,2,1,0,0,0,0,1
3873,181801307,813,1,2,1,0,0,1,0,3
3878,181801354,2125,1,1,1,1,0,0,0,5
3879,171800345,1545,1,1,1,1,0,0,1,5
3882,181801393,1110,1,2,1,0,0,0,0,1
2855,161609589,1615,2,1,1,1,0,0,0,5
2861,161609566,2140,1,2,1,0,1,0,0,1
3202,171702515,630,1,2,1,0,0,0,0,3
3205,171702390,1030,1,2,1,0,1,0,1,3
3219,171702915,2010,1,4,1,0,0,0,0,4
3568,171707110,1550,1,3,3,0,0,0,0,2
3570,171707123,130,1,5,1,0,0,0,0,1
3572,171706919,715,1,2,1,0,1,0,0,1
3891,181801502,1145,1,2,1,0,0,1,0,1
3894,181801509,600,1,1,1,1,0,0,0,5
3898,181801531,505,1,1,1,1,0,0,0,5
3904,181801536,1710,1,2,1,0,1,1,0,3
2868,161609832,1024,1,2,1,0,0,0,0,2
3225,171702676,1810,1,2,1,0,1,0,0,3
3231,171702961,1825,1,3,2,0,0,0,0,3
3237,171703024,841,1,2,1,0,1,0,0,4
3247,171703195,806,1,1,1,1,0,0,1,5
3250,171703202,1325,1,4,2,0,0,0,0,2
3256,171703041,1558,1,2,1,0,1,0,0,3
3574,171707011,1637,1,1,1,1,0,0,0,5
3580,171707201,2330,1,1,1,1,0,0,0,5
3593,171707322,2040,2,1,2,1,0,0,0,1
3921,171801684,100,1,4,1,0,0,0,0,4
3924,171705311,845,1,2,1,0,1,0,0,1
3926,171705355,1855,1,2,1,0,0,0,0,2
2892,171700247,1832,1,1,1,1,0,0,0,5
2893,171700249,745,1,2,1,0,0,0,0,2
3269,171703424,2215,1,2,1,0,0,0,0,2
3609,171707566,253,1,2,2,0,0,0,0,1
3935,171700975,1250,1,1,1,1,0,0,0,5
3945,181801725,1200,1,2,1,0,1,0,0,6
3955,181801673,1557,1,2,1,0,0,1,0,1
2914,171700751,1320,1,2,1,0,0,0,0,3
2929,171700898,1220,2,2,1,0,1,0,0,1
3284,171703597,819,1,2,1,0,1,0,0,3
3286,171703609,1105,1,2,1,0,0,0,0,2
3298,171703715,1600,2,1,1,1,0,1,0,5
3302,171703804,820,1,2,1,0,1,0,0,1
3629,171707829,1502,1,2,1,0,0,1,0,3
